,title,book,id
16,Netzwerkanalyse narrativer Informationsvermittlung in Dramen,"Trilcke, P., F. Fischer und D. Kampkaspar (2015). „Digital Network Analysis of Dramatic Texts“. Digital Humanities 2015: Book of Abstracts.",VAUTH_Michael_Netzwerkanalyse_narrativer_Informationsvermitt.xml__8
17,Netzwerkanalyse narrativer Informationsvermittlung in Dramen,"Trilcke, Peer (2013). „Social Network Analysis (SNA) als Methode einer textempirischen Literaturwissenschaft“. Empirie in der Literaturwissenschaft. Hrsg. von Christoph Rauen, Katja Mellmann und Philip Ajouri. Münster: 201–247.",VAUTH_Michael_Netzwerkanalyse_narrativer_Informationsvermitt.xml__9
18,Netzwerkanalyse narrativer Informationsvermittlung in Dramen,"Wolf, Werner (2002). „Das Problem der Narrativität in Literatur, bildender Kunst und Musik: Ein Beitrag zu einer intermedialen Erzähltheorie“. Erzähltheorie transgenerisch, intermedial, interdisziplinär. Hrsg. von Vera Nünning und Ansgar Nünning. Trier: 23–104.",VAUTH_Michael_Netzwerkanalyse_narrativer_Informationsvermitt.xml__10
19,Vom Bild zum Text und wieder zurück,"Baroni, Marco / Bernardi, Raffaela / Zamparelli, Roberto (2014): “Frege in Space: A Program of Compositional Distributional Semantics”, LiLT (Linguistic Issues in Language Technology), 9: 241–346.",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__0
20,Vom Bild zum Text und wieder zurück,"Bermeitinger, Bernhard / Donig, Simon / Christoforaki, Maria / Freitas, André / Handschuh, Siegfried (2017): “Object Classification in Images of Neoclassical Artifacts Using Deep Learning.” Montreal, Canada. https://dh2017.adho.org/abstracts/590/590.pdf [Letzter Zugriff 25.09. 2018]",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__1
21,Vom Bild zum Text und wieder zurück,"Bontempi, Gianluca (2017): Handbook-Statistical Foundations of Machine Learning. Bruxelles: Machine Learning Group Computer Science Department ULB Belgique.",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__2
22,Vom Bild zum Text und wieder zurück,"Budanitsky, Alexander / Hirst, Graeme (2006): “Evaluating Wordnet-Based Measures of Lexical Semantic Relatedness”, Computational Linguistics 32 (1): 13–47.",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__3
23,Vom Bild zum Text und wieder zurück,"Collobert, Ronan / Weston, Jason (2008): “A Unified Architecture for Natural Language Processing: Deep Neural Networks with Multitask Learning”, in: Proceedings of the 25th International Conference on Machine Learning, 160–167.",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__4
24,Vom Bild zum Text und wieder zurück,"Donig, Simon / Christoforaki, Maria / Handschuh, Siegfried (2016): “Neoclassica - A Multilingual Domain Ontology. Representing Material Culture from the Era of Classicism in the Semantic Web”, in: Bozic, Bojan/Mendel-Gleason, Gavin/Debruyne, Christophe / O’Sullivan, Declan (eds.): Computational History and Data-Driven Humanities. CHDDH 2016 (=IFIP Advances in Information and Communication Technology, vol 482), Cham: Springer: 41–53, DOI 10.1007/978-3-319-46224-0_5.",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__5
25,Vom Bild zum Text und wieder zurück,"Donig, Simon / Christoforaki, Maria /Bermeitinger, Bernhard/ Handschuh, Siegfried (2017): “Neoclassica – an Open Framework for Research in Neoclassicism.” Montreal, Canada. https://dh2017.adho.org/abstracts/384/384.pdf [Letzter Zugriff 25. 09. 2018]",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__6
26,Vom Bild zum Text und wieder zurück,"Donig, Simon / Christoforaki, Maria / Bermeitinger, Bernhard / Handschuh, Siegfried (2018): “Bildanalyse durch Distant Viewing - zur Identifizierung von klassizistischem Mobiliar in Interieurdarstellungen”, in: Vogeler, Georg (ed.): DHd 2018 - Kritik der digitalen Vernunft. Köln: 130–137.",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__7
27,Vom Bild zum Text und wieder zurück,"Donig, Simon / Handschuh, Siegfried / Hastik, Canan / Kohle, Hubertus / Ommer, Björn / Rehbein, Malte (2018): “Der ferne Blick. Bildkorpora und Computer Vision in den Geistes- und Kulturwissenschaften - Stand - Visionen - Implikationen”, in: Vogeler, Georg (ed.): DHd 2018 - Kritik der digitalen Vernunft. Köln: 86–89.",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__8
28,Vom Bild zum Text und wieder zurück,"He, Kaiming / Zhang, Xiangyu / Ren, Shaoqing /Sun, Jian (2016): “Deep residual learning for image recognition”, in: Proceedings of the IEEE conference on computer vision and pattern recognition: 770-778.",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__9
29,Vom Bild zum Text und wieder zurück,"Indurkhya, Nitin / Damerau, Fred J. (2010): Handbook of Natural Language Processing. Second Edition. Vol. 2. Machine Learning & Pattern Recognition Series. Boca Raton, FL: Chapman & Hall/CRC Taylor & Francis Group.",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__10
30,Vom Bild zum Text und wieder zurück,"Lenci, Alessandro (2018): “Distributional models of word meaning”, in: Annual review of Linguistics, 4 (1) :151-171.",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__11
31,Vom Bild zum Text und wieder zurück,"Miller, George A. (1995): “WordNet: A Lexical Database for English”, in: Communications of the ACM 38 (11): 39–41.",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__12
32,Vom Bild zum Text und wieder zurück,"Sales, Juliano Efson / Souza, Leonardo / Barzegar, Siamak / Davis, Brian / Freitas, André / Handschuh, Siegfried (2018) “Indra: A Word Embedding and Semantic Relatedness Server.” In LREC. Miyazaki, Japan, 2018.",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__13
33,Vom Bild zum Text und wieder zurück,"Mikolov, Tomas / Chen, Kai / Corrado, Greg / Dean, Jeffrey (2013): “Efficient Estimation of Word Representations in Vector Space.” ArXiv:1301.3781 [Cs]. http://arxiv.org/abs/1301.3781. [Letzter Zugriff 25. 09. 2018]",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__14
34,Vom Bild zum Text und wieder zurück,"Rubenstein, Herbert / Goodenough, John B. (1965): “Contextual Correlates of Synonymy.” Communications of the ACM 8 (10): 627-6337. https://doi.org/10.1145/365628.365657. [Letzter Zugriff 25. 09. 2018]",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__15
35,Vom Bild zum Text und wieder zurück,"Sahlgren, Magnus (2008): “The Distributional Hypothesis.” Italian Journal of Linguistics 20, (1): 33–53.",DONIG_Simon_Vom_Bild_zum_Text_und_wieder_zur_ck.xml__16
36,"Modellprojekt ""eHumanities - interdisziplinär"": Forschungsdatenmanagement im Rahmen des ""Digitalen Campus Bayern""",DHd-AG Datenzentren (2017): „ Geisteswissenschaftliche Datenzentren im deutschsprachigen Raum. Grundsatzpapier zur Sicherung der langfristigen Verfügbarkeit von Forschungsdaten“ https://doi.org/10.5281/zenodo.1134760.,SCHULZ_Julian_Modellprojekt__eHumanities___interdisziplin_r_.xml__0
37,"Modellprojekt ""eHumanities - interdisziplinär"": Forschungsdatenmanagement im Rahmen des ""Digitalen Campus Bayern""",DHd-AG Datenzentren (2018): „ Vorschlag der AG Datenzentren im DHd zur Bildung und Strukturierung eines NFDI-Konsortiums für die Geisteswissenschaften“ https://dhd-ag-datenzentren.github.io/nfdi-vorschlag.,SCHULZ_Julian_Modellprojekt__eHumanities___interdisziplin_r_.xml__1
38,"Modellprojekt ""eHumanities - interdisziplinär"": Forschungsdatenmanagement im Rahmen des ""Digitalen Campus Bayern""","Krefeld, Thomas / Lücke, Stephan (2017): „ Nachhaltigkeit – aus der Sicht virtueller Forschungsumgebungen“. Korpus im Text. Version 7 (10.03.2017, 12:27) http://www.kit.gwi.uni-muenchen.de/?p=5773&v=7.",SCHULZ_Julian_Modellprojekt__eHumanities___interdisziplin_r_.xml__2
39,"Modellprojekt ""eHumanities - interdisziplinär"": Forschungsdatenmanagement im Rahmen des ""Digitalen Campus Bayern""","Rat für Informationsinfrastrukturen (2016): „ Leistung aus Vielfalt. Empfehlungen zu Strukturen, Prozessen und Finanzierung des Forschungsdatenmanagements in Deutschland“. Göttingen, 160 S. http://www.rfii.de/?p=1998.",SCHULZ_Julian_Modellprojekt__eHumanities___interdisziplin_r_.xml__3
40,"Modellprojekt ""eHumanities - interdisziplinär"": Forschungsdatenmanagement im Rahmen des ""Digitalen Campus Bayern""","Rat für Informationsinfrastrukturen (2018): „ In der Breite und forschungsnah: Handlungsfähige Konsortien. Dritter Diskussionsimpuls zur Ausgestaltung einer Nationalen Forschungsdateninfrastruktur (NFDI) für die Wissenschaft in Deutschland“. Göttingen, 6 S. http://www.rfii.de/?p=3509.",SCHULZ_Julian_Modellprojekt__eHumanities___interdisziplin_r_.xml__4
41,Das GeSIG-Inventar: Eine Ressource für die Erforschung und Vermittlung der Wissenschaftssprache der Geisteswissenschaften,"Ehlich, Konrad (1995): „Die Lehre der deutschen Wissenschaftssprache: sprachliche Strukturen, didaktische Desiderate“. In: Kretzenbacher, Heinz / Weinrich, Harald (Hrsg.): Linguistik der Wissenschaftssprache [= Akademie der Wissenschaften zu Berlin. Forschungsberichte 10]. Berlin/New York: De Gruyter 325–351.",MEISSNER_Cordula_Das_GeSIG_Inventar__Eine_Ressource_f_r_die_.xml__0
42,Das GeSIG-Inventar: Eine Ressource für die Erforschung und Vermittlung der Wissenschaftssprache der Geisteswissenschaften,"Ehlich, Konrad (1993): „Deutsch als fremde Wissenschaftssprache“. In: Wierlacher, Alois (Hrsg.): Grenzen und Grenzerfahrungen [= Jahrbuch Deutsch als Fremdsprache 19]. München: iudicium 13−42.",MEISSNER_Cordula_Das_GeSIG_Inventar__Eine_Ressource_f_r_die_.xml__1
43,Das GeSIG-Inventar: Eine Ressource für die Erforschung und Vermittlung der Wissenschaftssprache der Geisteswissenschaften,"Ehlich, Konrad (2007): Pragmatik und Sprachtheorie [= Sprache und sprachliches Handeln 1]. Berlin/New York: De Gruyter.",MEISSNER_Cordula_Das_GeSIG_Inventar__Eine_Ressource_f_r_die_.xml__2
44,Das GeSIG-Inventar: Eine Ressource für die Erforschung und Vermittlung der Wissenschaftssprache der Geisteswissenschaften,GeSIG-Inventar: http://GeSIG-Inventar.ESV.info (20.12.2018),MEISSNER_Cordula_Das_GeSIG_Inventar__Eine_Ressource_f_r_die_.xml__3
45,Das GeSIG-Inventar: Eine Ressource für die Erforschung und Vermittlung der Wissenschaftssprache der Geisteswissenschaften,"Hagner, Michael (2013): „Die Mathematik der Geisteswissenschaften ist die Vielfalt der Wissenschaftssprachen“. In: Goethe-Institut / Deutscher Akademischer Austauschdienst (DAAD) / Institut für Deutsche Sprache (IDS) (Hrsg.): Deutsch in den Wissenschaften. Beiträge zu Status und Perspektiven der Wissenschaftssprache Deutsch. München: Klett-Langenscheidt 136−141.",MEISSNER_Cordula_Das_GeSIG_Inventar__Eine_Ressource_f_r_die_.xml__4
46,Das GeSIG-Inventar: Eine Ressource für die Erforschung und Vermittlung der Wissenschaftssprache der Geisteswissenschaften,"Kretzenbacher, Heinz (2010): „Fach- und Wissenschaftssprachen in den Geistes- und Sozialwissenschaften“. In: Krumm, Hans-Jürgen / Fandrych, Christian / Hufeisen, Britta / Riemer, Claudia (Hrsg.): Deutsch als Fremd- und Zweitsprache. Ein internationales Handbuch [= Handbücher zur Sprach- und Kommunikationswissenschaft 35.1]. Berlin/New York: De Gruyter 493−501.",MEISSNER_Cordula_Das_GeSIG_Inventar__Eine_Ressource_f_r_die_.xml__5
47,Das GeSIG-Inventar: Eine Ressource für die Erforschung und Vermittlung der Wissenschaftssprache der Geisteswissenschaften,"Meißner, Cordula / Wallner, Franziska (2019): Das gemeinsame sprachliche Inventar der Geisteswissenschaften. Lexikalische Grundlagen für die wissenschaftspropädeutische Sprachvermittlung. Berlin: Erich Schmidt Verlag.",MEISSNER_Cordula_Das_GeSIG_Inventar__Eine_Ressource_f_r_die_.xml__6
48,Das GeSIG-Inventar: Eine Ressource für die Erforschung und Vermittlung der Wissenschaftssprache der Geisteswissenschaften,"Meißner, Cordula / Wallner, Franziska (2018a): Allgemein-wissenschaftssprachlicher Wortschatz in der Sekundarstufe I? Zu Vagheit, Polysemie und pragmatischer Differenziertheit von Verben in Schulbuchtexten. In: Hövelbrinks, Britta / Fuchs, Isabell / Maak, Diana / Duan, Tinghui / Lütke, Beate (Hrsg.): Der - Die - DaZ - Forschungsbefunde zu Sprachgebrauch und Spracherwerb von Deutsch als Zweitsprache. Berlin/New York: de Gruyter 133–147.",MEISSNER_Cordula_Das_GeSIG_Inventar__Eine_Ressource_f_r_die_.xml__7
49,Das GeSIG-Inventar: Eine Ressource für die Erforschung und Vermittlung der Wissenschaftssprache der Geisteswissenschaften,"Meißner, Cordula / Wallner, Franziska (2018b): „Zur Rolle des allgemein-wissenschaftssprachlichen Wortschatzes für die Wissenschaftspropädeutik im Übergangsbereich Sekundarstufe II – Hochschule“. In: InfoDaF 45 (4): 1–22.",MEISSNER_Cordula_Das_GeSIG_Inventar__Eine_Ressource_f_r_die_.xml__8
50,Das GeSIG-Inventar: Eine Ressource für die Erforschung und Vermittlung der Wissenschaftssprache der Geisteswissenschaften,"Meißner, Cordula / Wallner, Franziska (2016): „Persuasives Handeln im wissenschaftlichen Diskurs und seine lexikografische Darstellung: das Beispiel der Kollokation Bild zeichnen“. In: Studia Linguistica 35: 235–252.",MEISSNER_Cordula_Das_GeSIG_Inventar__Eine_Ressource_f_r_die_.xml__9
51,Das GeSIG-Inventar: Eine Ressource für die Erforschung und Vermittlung der Wissenschaftssprache der Geisteswissenschaften,"Schepping, Heinz (1976): „Bemerkungen zur Didaktik der Fachsprache im Bereich des Deutschen als Fremdsprache“. In: Rall, Dietrich / Schepping, Heinz / Schleyer, Walter (Hrsg.): Didaktik der Fachsprache. Beiträge zu einer Arbeitstagung an der RWTH Aachen vom 30. September bis 4. Oktober 1974 [= DAAD Forum: Studien, Berichte, Materialien 8]. Bonn-Bad Godesberg: Deutscher Akademischer Austauschdienst 13−34.",MEISSNER_Cordula_Das_GeSIG_Inventar__Eine_Ressource_f_r_die_.xml__10
52,Das GeSIG-Inventar: Eine Ressource für die Erforschung und Vermittlung der Wissenschaftssprache der Geisteswissenschaften,"Schiller, Anne / Teufel, Simone / Stöckert, Christine / Thielen, Christine (1999): Guidelines für das Tagging deutscher Textcorpora mit STTS (Kleines und großes Tagset), unter: www.sfs.uni-tuebingen.de​/​resources/​stts-1999.pdf (27.09.2018).",MEISSNER_Cordula_Das_GeSIG_Inventar__Eine_Ressource_f_r_die_.xml__11
53,Das GeSIG-Inventar: Eine Ressource für die Erforschung und Vermittlung der Wissenschaftssprache der Geisteswissenschaften,"Schmid, Helmut (1995): Improvements In Part-of-Speech Tagging With An Application To German, unter: www.cis.uni-muenchen.de​/~​schmid/​tools/​TreeTagger/​data/​tree-tagger2.pdf (27.09.2018).",MEISSNER_Cordula_Das_GeSIG_Inventar__Eine_Ressource_f_r_die_.xml__12
54,Das GeSIG-Inventar: Eine Ressource für die Erforschung und Vermittlung der Wissenschaftssprache der Geisteswissenschaften,Statistisches Bundesamt (2013): Studierende an Hochschulen – Fächersystematik. unter: https://www.destatis.de/DE/Methoden/Klassifikationen/BildungKultur/ StudentenPruefungsstatistik.pdf (16.10.2014).,MEISSNER_Cordula_Das_GeSIG_Inventar__Eine_Ressource_f_r_die_.xml__13
55,Das GeSIG-Inventar: Eine Ressource für die Erforschung und Vermittlung der Wissenschaftssprache der Geisteswissenschaften,"Steinhoff, Torsten (2007): Wissenschaftliche Textkompetenz. Sprachgebrauch und Schreibentwicklung in wissenschaftlichen Texten von Studenten und Experten [= Reihe Germanistische Linguistik 280]. Tübingen: Niemeyer.",MEISSNER_Cordula_Das_GeSIG_Inventar__Eine_Ressource_f_r_die_.xml__14
56,Das GeSIG-Inventar: Eine Ressource für die Erforschung und Vermittlung der Wissenschaftssprache der Geisteswissenschaften,"Townsend, Dianna / Kiernan, Darl (2015): „Selecting Academic Vocabulary Words Worth Learning“. In: The Reading Teacher 69/1: 113−118.",MEISSNER_Cordula_Das_GeSIG_Inventar__Eine_Ressource_f_r_die_.xml__15
57,Das GeSIG-Inventar: Eine Ressource für die Erforschung und Vermittlung der Wissenschaftssprache der Geisteswissenschaften,"Weigel, Sigrid (2013): „Erkenntnispotenzial und ideologische Erbschaften – zur deutschen Wissenschaftssprache in den Geisteswissenschaften und ihrer Geschichte“. In: Goethe-Institut / Deutscher Akademischer Austauschdienst (DAAD) / Institut für Deutsche Sprache (IDS) (Hrsg.): Deutsch in den Wissenschaften. Beiträge zu Status und Perspektiven der Wissenschaftssprache Deutsch. München: Klett-Langenscheidt 57−67.",MEISSNER_Cordula_Das_GeSIG_Inventar__Eine_Ressource_f_r_die_.xml__16
58,Das GeSIG-Inventar: Eine Ressource für die Erforschung und Vermittlung der Wissenschaftssprache der Geisteswissenschaften,"Wissenschaftsrat (2010): Empfehlungen zur vergleichenden Forschungsbewertung in den Geisteswissenschaften, unter: www.wissenschaftsrat.de​/​download/​archiv/​10039-10.pdf (27.09.2018).",MEISSNER_Cordula_Das_GeSIG_Inventar__Eine_Ressource_f_r_die_.xml__17
59,Das GeSIG-Inventar: Eine Ressource für die Erforschung und Vermittlung der Wissenschaftssprache der Geisteswissenschaften,Words and Phrases Tool: https://www.wordandphrase.info/ (20.12.2018),MEISSNER_Cordula_Das_GeSIG_Inventar__Eine_Ressource_f_r_die_.xml__18
60,Das GeSIG-Inventar: Eine Ressource für die Erforschung und Vermittlung der Wissenschaftssprache der Geisteswissenschaften,"74_KUGE_5 = Schröder, Petra (2012): Max Rupp (1908 - 2002): Wege zur Abstraktion. Dissertation. Köln: Universität zu Köln, unter: http://d-nb.info/1038452473/34 (20.12.2018).",MEISSNER_Cordula_Das_GeSIG_Inventar__Eine_Ressource_f_r_die_.xml__19
61,Korpuserstellung als literaturwissenschaftliche Aufgabe,"Farrar, Danielle Marie (2016): The Corpus of Revenge Tragedy (CoRT): Toward Interdisciplining Early Modern Digital Humanities and Genre Analysis. In: DH 2016 - Conference Abstracts. S. 789–790.",GIUS_Evelyn_Korpuserstellung_als_literaturwissenschaftliche_.xml__0
62,Korpuserstellung als literaturwissenschaftliche Aufgabe,"Gaidys, Uta/Gius, Evelyn/Jarchow, Margarete/Koch, Gertraud/Menzel, Wolfgang/Orth, Dominik/Zinsmeister, Heike (2017): Project Description. HermA: Automated Modelling of Hermeneutic Processes. In: Hamburger Journal für Kulturanthropologie 7 (2017), S. 119–123.",GIUS_Evelyn_Korpuserstellung_als_literaturwissenschaftliche_.xml__1
63,Korpuserstellung als literaturwissenschaftliche Aufgabe,"Gius, Evelyn (in Vorbereitung): Digitale Hermeneutik: Computergestütztes close reading als literaturwissenschaftliches Forschungsparadigma? In: Jannidis, Fotis (Hg.): Digitale Literaturwissenschaft. Metzler.",GIUS_Evelyn_Korpuserstellung_als_literaturwissenschaftliche_.xml__2
64,Korpuserstellung als literaturwissenschaftliche Aufgabe,"Herrmann, Berenike/Lauer, Gerhard (2017): Das „Was-bisher-geschah“ von KOLIMO. Ein Update zum Korpus der literarischen Moderne. In: DHd 2017 Digitale Nachhaltigkeit Konferenzabstracts. S. 107–111.",GIUS_Evelyn_Korpuserstellung_als_literaturwissenschaftliche_.xml__3
65,Korpuserstellung als literaturwissenschaftliche Aufgabe,"Herrmann, Berenike/Lauer, Gerhard (2016a): Aufbau und Annotation des Kafka/Referenzkorpus. In: DHd 2016 Modellierung - Vernetzung - Visualisierung Konferenzabstracts. S. 158–159.",GIUS_Evelyn_Korpuserstellung_als_literaturwissenschaftliche_.xml__4
66,Korpuserstellung als literaturwissenschaftliche Aufgabe,"Herrmann, Berenike/Lauer, Gerhard (2016b): KARREK: Building and Annotating a Kafka/Reference Corpus. In: DH 2016 - Conference Abstracts. S. 552–553.",GIUS_Evelyn_Korpuserstellung_als_literaturwissenschaftliche_.xml__5
67,Korpuserstellung als literaturwissenschaftliche Aufgabe,"Levenshtein, Vladimir (1966): Binary codes capable of correcting deletions, insertions, and reversals. In: ​ Soviet Physics Doklady . Vol. 10, No. 8, S. 707–710.",GIUS_Evelyn_Korpuserstellung_als_literaturwissenschaftliche_.xml__6
68,Korpuserstellung als literaturwissenschaftliche Aufgabe,"Pernes, Stefan/Keller, Lennart/Peterek, Christoph (2017): Aufbau eines historisch-literarischen Metaphernkorpus für das Deutsche. In: DHd 2017 Digitale Nachhaltigkeit Konferenzabstracts. S. 92–94.",GIUS_Evelyn_Korpuserstellung_als_literaturwissenschaftliche_.xml__7
69,Korpuserstellung als literaturwissenschaftliche Aufgabe,"Trilcke, Peer/Fischer, Frank (2018): Literaturwissenschaft als Hackathon. Zur Praxeologie der Digital Literary Studies und ihren epistemischen Dingen. In: Zeitschrift für digitale Geisteswissenschaften, Sonderband 3 “Wie Digitalität die Geisteswissenschaften verändert. Neue Forschungsgegenstände und Methoden”.",GIUS_Evelyn_Korpuserstellung_als_literaturwissenschaftliche_.xml__8
70,Korpuserstellung als literaturwissenschaftliche Aufgabe,"Schöch, Christof (2017): Aufbau von Datensammlungen. In: Jannidis, Fotis/Kohle, Hubertus/Rehbein, Malte (Hg.): Digital Humanities: eine Einführung. Stuttgart: J.B. Metzler Verlag. S. 223–233.",GIUS_Evelyn_Korpuserstellung_als_literaturwissenschaftliche_.xml__9
71,Korpuserstellung als literaturwissenschaftliche Aufgabe,"Schruhl, Friederike (2018): Objektumgangsnormen in der Literaturwissenschaft. In: Zeitschrift für digitale Geisteswissenschaften, Sonderband 3 “Wie Digitalität die Geisteswissenschaften verändert. Neue Forschungsgegenstände und Methoden”.",GIUS_Evelyn_Korpuserstellung_als_literaturwissenschaftliche_.xml__10
72,Dependenzbasierte syntaktische Komplexitätsmaße,"Best, Karl-Heinz (2005): „Satzlänge“, in: Köhler, Reinhard / Altmann, Gabriel / Piotrowski, Rajmund G.: Quantitative Linguistik / Quantitative Linguistics. Berlin: de Gruyter-Mouton 298–304.",PROISL_Thomas_Dependenzbasierte_syntaktische_Komplexit_tsma_.xml__0
